CategoryId,Name,Path,AvailableCount,TotalCount
115528,Pow. pajęczański,,2,2
19135,K510i,,23,23
118157,Nowe Miasto,,0,0
259575,Zawory do kompresorów,,333,333
112928,Siedlce,,0,0
116561,Błonie,,0,0
259582,Polerki pneumatyczne,,175,175
116134,Pomorzany,,0,0
89757,"Disco polo, biesiadna, karaoke",,6000,12241
113210,Podgórz,,0,0
16032,"Dyski, frisbee, bumerangi",,738,738
112962,Pow. wołomiński,,0,0
4545,Pozostałe,,1437,1437
260052,Podstawki i półki,,807,807
93,Australia i Oceania,,1941,1941
14080,Siatki,,73,73
112941,Pow. miński,,0,0
89095,Chemia ogólna,,2385,2385
64290,C510,,13,13
16181,1971-1980,,1358,1358
13543,Pozostałe,,892,892
257142,C3 Aircross,,15,15
62617,Austria,,0,0
78998,Popielniczki,,1117,1117
258295,Ramki,,4816,4816
259962,Pęsety chirurgiczne i zabiegowe,,354,354
116743,Komorowice Krakowskie,,0,0
52743,Gothic,,1059,1059
148267,Szpachlówki,,72,72
256910,Pistolety malarskie,,2500,2500
257434,Mate 10 Pro,,42,42
121418,Overlock,,413,413
253252,Czernidła,,1668,1668
257714,Do samochodów,,6000,50908
5344,Psy,,210,210
112895,Pow. rawski,,0,0
19302,Wyświetlacze,,6000,86851
67271,Pamięci,,790,790
46130,Umywalki,,6000,11151
45688,Pędzelki,,6000,7319
114436,Pruszków,,0,0
120956,Pow. kolneński,,0,0
147124,Pozostałe,,2096,2096
110145,Trening siłowy,,6000,53686
118136,Drabinianka,,0,0
123650,Do Asus,,3453,3453
113163,Pow. sławieński,,0,0
27966,Pozostałe,,393,393
256927,Kąpielówki,,6000,6391
8641,Jaguar,,121,121
113557,Pow. radziejowski,,0,0
256993,Odmy,,1035,1035
89131,"Hodowla zwierząt, zootechnika",,3226,3226
113170,Dąbrówka,,0,0
112365,Bramki,,1916,1916
253307,Polerowanie szyb,,568,568
118954,Pow. lipski,,0,0
259028,Koła dwumasowe,,2,2
74,Nauka i edukacja,,658,658
115301,Liszka Dolna,,0,0
259798,Blokady rozrządu,,6000,9478
115241,Pozostałe,,0,0
77058,Crosswagon,,0,0
145206,Voyager,,7,7
255481,Rolki paska rozrządu,,6000,16137
116640,Pozostałe,,2,2
100131,"Naszywki, znaczki, przypinki",,799,799
118867,Pow. kraśnicki,,0,0
251518,Spinki i ogniwa,,676,676
257803,Odzież,,619,619
116724,Redłowo,,1,1
14093,po 1949,,195,195
121483,"Papier, folia do zadrukowania",,239,239
18418,Picnic,,0,0
50833,Pozostałe,,1346,1346
83736,218,,0,0
47625,Pozostałe,,990,990
64497,Zszywacze i rozszywacze,,6000,6324
118915,Pow. wieluński,,0,0
120470,Pow. lubaczowski,,0,0
118101,Włochy,,0,0
118688,Kalisz,,0,0
116496,Pow. kolski,,0,0
253207,Pozostałe,,790,790
93104,Ameryka Południowa,,641,641
119752,Pow. bielski,,0,0
116656,Grudzice,,0,0
250133,Medycyna,,528,528
4046,Polonez,,15,15
117928,Pow. skarżyski,,0,0
148926,Tła fotograficzne,,3822,3822
14660,MX-6,,0,0
116832,Jaroszowice,,0,0
67532,Zmywarki,,3294,3294
16217,Aparatury,,574,574
93602,Egipt,,179,179
115196,Drabinianka,,0,0
260129,Odplamiacze,,881,881
95595,Uchwyty,,6000,359652
26919,Tabor kolejowy,,381,381
119730,Pow. jasielski,,0,0
256442,Pozostałe,,230,230
5173,Pozostałe,,1794,1794
67218,Izolacja,,5850,5850
19504,od 1976 roku,,3934,3934
113219,Bronowice,,0,0
119279,Inne,,0,0
115828,Czyżkówko,,0,0
257335,Dyski SSD,,6000,13129
1003,Akcesoria alkoholowe,,6000,38674
28260,Pozostałe,,6000,13995
114065,Pow. wieruszowski,,0,0
18211,ES,,1,1
120118,Mikuszowice Śląskie,,0,0
145240,Movano,,1,1
18900,Zagłówki,,6000,7650
119713,Pow. kędzierzyńsko-kozielski,,0,0
49282,Antara,,42,42
63601,"Pola namiotowe, kempingi",,0,0
147487,Hamulca,,3049,3049
117589,Bukowo,,0,0
114587,Wójtowa Wieś,,0,0
258769,Zestawy startowe,,52,52
112747,Pokoje do wynajęcia,,18,18
115376,Pozostałe,,0,0
113818,Pow. bartoszycki,,0,0
116672,Słocina,,0,0
67329,Radiatory,,932,932
16184,2001 i młodsze,,4052,4052
253535,Kamizelki,,879,879
3504,Polskie,,1045,1045
116924,Pow. zgorzelecki,,0,0
92904,Europejskie,,628,628
119992,Ochota,,0,0
249669,I (1987-1995),,5,5
82715,Akcesoria,,6000,14509
89747,Ameryka Północna,,2405,2405
114470,Zalesie,,0,0
118198,Brodwino,,0,0
249948,QX70,,4,4
113780,Siemianowice Śląskie,,0,0
122432,Leki bez recepty,,3969,3969
118486,Pow. gorlicki,,0,0
5601,Pozostałe,,4113,4113
253209,Smar grafitowy,,427,427
115026,Pow. koniński,,0,0
118969,Pow. pułtuski,,0,0
256016,Sterowniki skrzyni,,6000,11600
120707,Skolwin,,0,0
113615,Pow. pabianicki,,0,0
4767,Pomorze,,20,20
18259,W463 (1992-),,24,24
98726,Naklejki ścienne,,6000,51985
67197,Pozostałe,,6000,44356
249983,D4 (2010-),,6,6
89076,Historia architektury,,1498,1498
117028,Pow. suski,,0,0
98763,Lampy sufitowe,,6000,9896
45662,Usta,,6000,55067
256612,Ekonomiczne,,1559,1559
115326,Bogucice,,0,0
120769,Pow. chełmiński,,0,0
115147,Białołęka,,2,2
249638,III (2007-),,35,35
93578,Maty edukacyjne,,6000,12103
122372,Powermixery,,251,251
28307,Kolumbia,,77,77
115538,Pow. zduńskowolski,,0,0
113995,Pow. mogileński,,0,0
256422,Inne techniki,,213,213
148085,Torby na linę,,62,62
113672,Pow. piaseczyński,,1,1
115882,Białołęka,,1,1
67330,AC,,46,46
89120,Buddyzm,,1624,1624
253288,Bezbarwne,,1230,1230
11705,Folie ochronne i osłony LCD,,6000,9226
118837,Włocławek,,0,0
67132,Akcesoria,,4241,4241
77953,Wtyki WLAN,,267,267
118445,Pow. międzyrzecki,,0,0
99585,Niemcy,,0,0
115998,Wyścigi,,0,0
90857,"Sny, senniki",,1244,1244
114000,Pow. świecki,,0,0
114032,Pow. gorzowski,,0,0
26104,Stare dokumenty,,4280,4280
116562,Bocianowo,,0,0
251983,Orange,,6000,6780
259766,Tarcze do szlifowania,,369,369
20265,Pozostałe,,6000,10153
77890,Pianki,,491,491
127362,Maskownice,,865,865
258626,Towarzyskie,,57,57
54002,Inne modele,,200,200
119351,Siedlce,,0,0
148382,"Wojskowe, taktyczne",,4616,4616
146750,GT,,1,1
114496,Łostowice,,0,0
118962,Pow. otwocki,,1,1
115937,Staromieście,,0,0
118047,Jakubskie Przedmieście,,0,0
258224,Antywirusy i bezpieczeństwo,,6000,6869
258018,MIX,,6,6
3691,Broń biała,,6000,7466
146534,625 Lumia,,51,51
258761,Strumienice,,15,15
10783,Domowe,,6000,24600
116678,Załęże,,0,0
114851,Pow. pruszkowski,,1,1
90230,Makro,,299,299
45665,Kredki do oczu,,6000,8979
93209,Minifigures,,6000,6301
8789,Nośniki,,329,329
349,"Obudowy, panele",,6000,47034
3512,Pre paid,,27,27
93165,Pozostałe,,3991,3991
116473,Pow. kętrzyński,,1,1
91834,Postaci historyczne pozostałe,,6000,8964
49227,TrailBlazer,,0,0
63779,Linki,,2111,2111
49219,R8,,3,3
118590,Pow. moniecki,,0,0
12419,155,,0,0
257166,Edukacja dla bezpieczeństwa,,54,54
256823,8T (2007-2016),,130,130
119740,Pow. przeworski,,0,0
14670,Cayenne,,50,50
14091,Indie,,470,470
255521,Przewody powietrza,,6000,73098
112948,Pow. płocki,,0,0
120893,Pow. płoński,,0,0
115849,Rybaki,,0,0
116362,Pow. leski,,0,0
117685,Zamość,,0,0
115099,Skrzetusko,,0,0
113962,Pow. jeleniogórski,,1,1
253925,Kamizelki,,1062,1062
121081,Pow. rawicki,,0,0
121108,Pow. stargardzki,,0,0
250402,Hamulce tarczowe,,6000,934569
258085,"Litery 3D, inicjały",,4211,4211
119287,Pruszków,,0,0
260524,Akcesoria,,158,158
98760,Pozostałe,,3949,3949
116859,Drzetowo,,0,0
113174,Maciejowa,,0,0
147810,Bielizna termoaktywna,,6000,10553
249741,III (2010-),,1,1
257668,XPERIA L2,,10,10
93555,1961 - 1989,,1997,1997
117701,Pow. rycki,,0,0
258120,Szatkownice i rozdrabniacze,,500,500
67222,Koszulki,,3960,3960
117443,Wrzeszcz,,0,0
252667,Pozostałe,,6000,13115
52894,Płyty wyświetlacza,,57,57
116202,Pow. mogileński,,0,0
115719,Pow. konecki,,0,0
114600,Piotrowice,,0,0
112615,Dania mięsne,,494,494
118963,Pow. piaseczyński,,0,0
117059,Pow. przasnyski,,0,0
18265,W140 (1992-1998),,17,17
89104,"Filozofia nowożytna, współczesna",,6000,8063
132198,Bolonki,,1449,1449
120486,Pow. białostocki,,1,1
90040,Sucha karma,,6000,14598
88304,"Kostiumy, przebrania",,6000,79992
14328,Uszkodzone,,613,613
77966,Karty USB,,1791,1791
114881,Przemyśl,,0,0
74040,Herbaty czarne,,6000,7295
114475,Bacieczki,,0,0
249984,8S (2014-),,5,5
67428,Czajniki elektryczne,,6000,13569
251084,Chłodnice powietrza (intercoolery),,6000,45607
119012,Pow. przemyski,,0,0
115664,Pow. człuchowski,,0,0
258812,Zasilacze,,3405,3405
118769,Bemowo,,0,0
107004,Bold 9900,,49,49
111806,Języki obce,,6000,37751
3654,Ameryka Łacińska,,1240,1240
253948,Pozostałe,,6000,12434
122380,Monitory studyjne,,1184,1184
25958,Sandałki,,6000,49289
26071,Pozostałe,,3185,3185
122269,Okablowanie,,112,112
115296,Błeszno,,0,0
146757,4-Runner,,1,1
115944,Pozostałe,,0,0
117652,Pow. trzebnicki,,0,0
77751,Wstążki,,6000,8258
258496,Sportowe,,269,269
15550,Chusty i apaszki,,6000,26758
86393,Jeździki,,6000,20319
250224,Osłony przeciwsłoneczne,,6000,21505
12199,XIX wiek,,3,3
12058,PSZ na Zachodzie,,68,68
253800,Czapki,,794,794
74021,Batoniki,,1714,1714
112632,Dodatki do alkoholu,,812,812
114949,Jaworzno,,0,0
115537,Pow. wieruszowski,,0,0
120235,Osów,,0,0
114802,Pow. zduńskowolski,,0,0
16424,Błotniki rowerowe,,5741,5741
89132,Weterynaria,,2355,2355
113283,Groszowice,,0,0
18236,5,,64,64
256680,Pozostałe,,3605,3605
116584,Rudak,,0,0
258261,Kremy i maści,,6000,7421
18217,Navigator,,0,0
249647,I (2002-2013),,6,6
115862,Rudnik,,0,0
250753,Renegade,,14,14
254503,Akcesoria,,620,620
119916,Jagniątków,,0,0
5584,Rock,,6000,8494
256911,Pistolety do kleju,,1544,1544
113117,Pow. czarnkowsko-trzcianecki,,0,0
90028,Klatki i akwaria,,3514,3514
115141,Krowodrza,,0,0
76102,Swetry,,6000,138862
13657,Koszulki,,1893,1893
117675,Pow. sępoleński,,0,0
257548,XC 40,,28,28
10359,Malarstwo,,3458,3458
101352,"Liczarki, sortery, testery",,597,597
115180,Zielonka,,0,0
121339,Dla leśnictwa i przemysłu drzewnego,,6000,31559
117310,Bielany,,0,0
122471,Pozostałe,,35,35
113867,Pow. turecki,,0,0
8914,Uniwersalne,,2931,2931
119971,Śródmieście,,2,2
258226,Systemy operacyjne,,1314,1314
119922,Pozostałe,,1,1
147576,Czapki,,767,767
18115,II (1998-2001),,1,1
19051,Paski napędowe,,6000,10240
121558,Lady,,1120,1120
5635,Metal,,6000,18715
258190,Pozostałe,,3125,3125
259329,Pozostałe,,646,646
256056,Zestawy do golenia,,798,798
117831,Pow. leski,,0,0
254598,G5,,87,87
114843,Pow. mławski,,0,0
118115,Marki,,0,0
121351,Pozostałe,,6000,20660
148925,Sprzęt bezcieniowy,,1264,1264
116965,Pow. parczewski,,0,0
49150,Ekrany,,3842,3842
12545,XJ,,30,30
117409,Wilkowyja,,0,0
252216,Układ hydrauliczny,,6000,12631
89280,Polska Piastów (ok. 960-1370),,2064,2064
252267,Układ kierowniczy,,371,371
252720,Elektryczne,,473,473
116804,Ligota,,0,0
120154,Brzezinka,,0,0
114517,Redłowo,,0,0
117348,Krowodrza,,0,0
380,Pieniądz papierowy,,6000,28436
67206,"Płytki drukowane, moduły",,6000,19417
117442,Suchanino,,0,0
18522,III (1994-2001),,23,23
117164,Świętochłowice,,0,0
258145,Bagaż,,6000,53074
260109,Dozowniki i adaptery,,7,7
17867,Mega Bloks,,2391,2391
76044,Marynarki i żakiety,,6000,50244
249946,Q60,,2,2
78993,Cygaretki,,25,25
16663,Piłka nożna,,4302,4302
120185,Dębowa Góra,,1,1
50867,Przednie,,4819,4819
74002,Ryby i owoce morza,,964,964
20165,Alpine,,11,11
146523,Pozostałe,,803,803
117750,Pow. dąbrowski,,0,0
83702,Opakowania wodoszczelne,,2144,2144
18348,I (2001-2005),,45,45
254139,Podstawki pod doniczki,,2169,2169
258545,Moto G6 Plus,,23,23
111781,"Religia, Etyka",,6000,8131
12519,Sierra,,2,2
112917,Pow. olkuski,,0,0
10366,Sławni ludzie,,343,343
116155,Śląskie,,12,12
254504,Akcesoria,,1178,1178
259831,Opaski i wsuwki do włosów,,12,12
112965,Pow. żuromiński,,0,0
114423,Wesoła,,0,0
132194,Z wolnym biegiem,,5210,5210
250197,Public relations,,0,0
117031,Pow. wadowicki,,0,0
45757,Pozostałe,,50,50
55833,Sharp,,1,1
9605,Koperty FDC,,2628,2628
258508,Wyścigi,,349,349
255443,Koła pasowe,,6000,49817
120953,Pow. bielski,,0,0
115441,Pow. milicki,,0,0
79505,Elm,,22,22
13424,Kije,,1098,1098
117881,Pow. wejherowski,,0,0
50745,Pozostałe,,6000,82369
3665,Ukraina,,940,940
12577,Pozostałe,,1,1
79471,"Politologia, stos. międzynarodowe",,6000,53486
12838,Doskonalenie umysłu,,644,644
121117,Inne,,0,0
62504,Czarnogóra,,0,0
15987,Kołdry,,6000,23440
120500,Gdynia,,0,0
4061,Pozostałe,,1,1
117587,Bezrzecze,,0,0
145058,Rapid,,143,143
14604,Niemcy,,222,222
124891,Lupy,,1327,1327
99393,Chusteczki nawilżające,,2828,2828
120715,Pozostałe,,0,0
113926,Śródmieście,,0,0
12455,Voyager,,15,15
118789,Kujawsko-pomorskie,,0,0
113740,Pow. sejneński,,0,0
253238,Gąbki polerskie,,5602,5602
117170,Pow. bieruńsko-lędziński,,0,0
260533,Balony,,138,138
118161,Wygoda,,0,0
114100,Pow. grójecki,,0,0
145232,Countryman,,41,41
257234,Parea i tuniki plażowe,,3850,3850
117963,Pow. kaliski,,0,0
90537,"Metalurgia, hutnictwo, górnictwo",,3124,3124
120272,Pow. głogowski,,0,0
121403,Dźwigi warsztatowe,,460,460
77786,Pozostałe,,1778,1778
115035,Pow. pilski,,0,0
118707,Pow. obornicki,,0,0
18244,Premacy,,7,7
257900,Kody i doładowania,,1176,1176
120306,Pow. inowrocławski,,0,0
119076,Pow. będziński,,0,0
46088,I (1996-2007),,12,12
259898,Maseczki chirurgiczne,,139,139
112920,Pow. suski,,0,0
90019,Gadżety zoologiczne,,2516,2516
120926,Tarnobrzeg,,0,0
18062,8L (1996-2003),,44,44
126052,Miecze i Katany,,876,876
13583,Pianki,,1378,1378
10377,Wojskowe i patriotyczne,,1750,1750
1436,Włosy,,6000,294880
122818,Pozostałe,,4166,4166
254644,Zamki i siłowniki,,5003,5003
256126,Redmi Note 3,,46,46
132205,Spinningowe,,6000,19223
117319,Rubinkowo,,0,0
115146,Bemowo,,0,0
115175,Marki,,0,0
88329,Chusteczki,,71,71
68621,"Kanały, kształtki, przewody",,6000,13201
117964,Pow. kępiński,,0,0
115939,Szajerówka,,0,0
113310,Bacieczki,,0,0
14667,911,,22,22
76672,Bigle i sztyfty ,,2435,2435
54054,Wieszaki,,6000,13630
259131,Sznurki,,2032,2032
145065,VII (2012-),,282,282
253945,Literatura,,393,393
148244,"Odbijacze, kosze",,777,777
120327,Pow. janowski,,0,0
122305,Joysticki,,39,39
121012,Pow. mikołowski,,0,0
116922,Pow. wrocławski,,0,0
92884,Obyczajowe i przygodowe,,1913,1913
115607,Pow. kędzierzyńsko-kozielski,,1,1
117224,Pow. chodzieski,,0,0
118465,Pow. opoczyński,,0,0
256693,Przewody,,1444,1444
91083,Sporty zespołowe - pozostałe,,1003,1003
16538,Rosja carska,,10,10
116443,Pow. raciborski,,0,0
63836,Środki powiększające,,4318,4318
117420,Dziesięciny,,1,1
46084,Spark,,18,18
121340,Betoniarnie,,2252,2252
117833,Pow. lubaczowski,,0,0
113806,Pow. kielecki,,0,0
116094,Czułów,,0,0
93203,Toy Story,,80,80
259969,Turkusy,,442,442
121033,Pow. staszowski,,0,0
259092,Kaftaniki,,3641,3641
118754,Dębniki,,0,0
111792,"Religia, Etyka",,1956,1956
112945,Pow. ostrowski,,0,0
119720,Pow. prudnicki,,0,0
77167,M5,,12,12
50454,po 1945,,3240,3240
258635,Logiczne,,3,3
116780,Wrzosowiak,,0,0
114207,Bytom,,1,1
79847,"Marynistyka, żeglarstwo",,6000,6685
124042,Akcesoria do koków,,2490,2490
118225,Górniki,,0,0
257472,Pokarm uniwersalny,,234,234
122312,Ładowarki,,246,246
18127,Dakota,,1,1
111073,Aromaty,,846,846
62584,Włochy,,0,0
18423,II (2000-2005),,50,50
118692,Pow. chodzieski,,0,0
260329,"Kremy, żele, pianki do depilacji",,198,198
114272,Pow. olsztyński,,0,0
258616,Gry akcji,,1024,1024
86274,Pozostałe,,6000,16455
119700,Pow. sochaczewski,,0,0
3618,Motoryzacja,,22,22
259602,Pozostałe,,912,912
120411,Pow. gostyniński,,0,0
16545,Wikingowie,,1367,1367
123953,Ekonomiczne,,905,905
113374,Lipnik,,0,0
117622,Podlaskie,,0,0
250553,Nawigacje GPS fabryczne,,6000,15957
19733,Pozostałe,,6000,14658
115844,Mokre,,0,0
250113,Dziecięce,,700,700
115734,Pow. ełcki,,0,0
260639,Rolki,,3589,3589
116051,Łabędy,,0,0
123655,Do Samsung,,6000,12846
111882,Drewno kominkowe,,1435,1435
259445,Miniwieże,,2491,2491
250158,"Hobby, czas wolny",,154,154
259319,Akcesoria kuchenne,,707,707
114917,Pow. siemiatycki,,0,0
255511,Przewody powietrza turbosprężarki,,6000,61299
4031,Audi,,2633,2633
259998,Maseczki do resuscytacji,,156,156
114569,Raków,,0,0
120111,Hałcnów,,0,0
117568,Suble,,0,0
118737,Pow. policki,,0,0
121056,Kalisz,,0,0
47925,Maszyny liczące,,132,132
115484,Pow. chełmski,,0,0
120015,Pozostałe,,1,1
120355,Pow. żagański,,0,0
90217,Matówki,,89,89
120989,Dąbrowa Górnicza,,1,1
18347,1007,,3,3
250182,Publicystyka,,6000,6948
18296,Grandis,,9,9
114263,Pow. giżycki,,0,0
18380,II (2002-2010),,10,10
257180,Huawei,,93,93
260110,"Gruszki, pompki, pipetory",,11,11
114020,Pow. łukowski,,1,1
698,Korektory graficzne,,118,118
26051,Galanteria stołowa,,736,736
113722,Pow. przeworski,,0,0
257409,Radioodtwarzacze,,6000,7210
259128,Pompony,,2328,2328
113356,Pozostałe,,0,0
55744,Kampanie i bitwy,,155,155
77776,Nośniki danych,,17,17
15959,Okna i parapety,,6000,35319
120976,Pow. lęborski,,0,0
257189,Suwmiarki,,981,981
12496,Panda,,50,50
147289,Góra,,3218,3218
46816,Gniazda i wtyki,,313,313
148238,Końcówki,,191,191
12567,Pozostałe,,1,1
11743,Flora,,31,31
259693,Ściągacze do łożysk i piast,,5099,5099
114499,Przymorze,,0,0
121619,Alternatywne źródła energii,,5477,5477
118196,Wzgórze Nowotki,,0,0
114351,Bartodzieje Małe,,0,0
121564,Strugarki,,2419,2419
148078,"Repsznury, pomocnicze",,192,192
148258,"Pompy, akcesoria",,952,952
13408,Sporty towarzyskie i rekreacja,,6000,72061
115557,Pow. suski,,1,1
115408,Pozostałe,,0,0
119430,Ligota Zabrska,,0,0
146805,Seria 4,,43,43
253519,Soki,,118,118
116836,Urbanowice,,0,0
257217,Zestawy do manicure hybrydowego,,2691,2691
116083,Maczki,,0,0
64531,Przekładki i zakładki,,2688,2688
75515,Buzzery,,4822,4822
147300,"Węglowodany, nawodnienie",,1192,1192
118036,Okole,,0,0
117183,Pow. zawierciański,,0,0
117564,Glinka,,0,0
120860,Pow. nowotarski,,0,0
111807,Przedmioty zawodowe,,6000,71728
257982,Neffos Y50,,0,0
259103,Spodenki,,7,7
114832,Pow. ciechanowski,,1,1
119516,Kujawsko-pomorskie,,3,3
120482,Białystok,,1,1
18856,"Adaptery, przejściówki",,549,549
4308,Karty diagnostyczne,,167,167
252963,Kruszarki,,84,84
118116,Radzymin,,0,0
19865,Męskie,,6000,649777
118298,Czułów,,0,0
110251,Tablice ostrzegawcze,,6000,35148
117229,Pow. jarociński,,0,0
83757,Pozostałe,,1,1
9018,Dywany i dywaniki,,6000,176179
259001,"Skrzynki, kuferki, pudełka",,6000,16404
47957,Pozostałe,,3600,3600
18271,C140 (1992-1998),,3,3
114377,Rudak,,0,0
251245,Czujniki,,3320,3320
118566,Pow. leski,,0,0
252270,Układ wydechowy,,63,63
260323,Rozjaśniacze do włosków,,55,55
11989,Pozostałe,,6000,16494
16175,Rock,,6000,7389
114391,Rudnik,,0,0
116887,Opolskie,,0,0
114859,Pow. sokołowski,,1,1
121153,Wola,,0,0
252687,Uniwersalne (kombinerki),,1466,1466
26105,Stare grafiki,,6000,10236
114252,Pow. skarżyski,,0,0
253606,Organizery i siatki do bagażnika,,6000,12649
148131,LP (niskie ciśnienie),,14,14
115327,Brynów,,0,0
93643,Tygrysek,,124,124
147745,Trampki,,6000,37278
116427,Sosnowiec,,0,0
256287,Sterowniki świateł,,6000,7865
89517,"Czapki, chustki",,6000,67030
86392,Pojazdy elektryczne,,6000,31893
113070,Pow. pszczyński,,0,0
121054,Pow. szczycieński,,0,0
115610,Pow. namysłowski,,0,0
121599,Materiały konstrukcyjne,,2066,2066
120706,Pomorzany,,0,0
13602,Łyżwiarstwo,,6000,16759
18095,Corsica,,0,0
252226,Pługi śnieżne,,123,123
258803,Miary,,528,528
258829,Koncentratory tlenu,,280,280
113789,Pow. częstochowski,,0,0
120834,Pow. pabianicki,,0,0
114201,Pow. słupski,,0,0
259164,Kulki filcowe,,170,170
120714,Żelechowa,,0,0
117854,Pow. łomżyński,,0,0
147296,Startowe,,152,152
26075,Naręczne,,2735,2735
258116,7 Plus,,66,66
118434,Pow. puławski,,0,0
114318,Pow. goleniowski,,0,0
49274,Carens,,24,24
10535,Samsung,,6000,13057
255985,Koła zamachowe,,2379,2379
19913,Klapki,,6000,14539
64600,Reklama zewnętrzna,,6000,31081
256100,Poduszki i miechy,,5962,5962
121589,Kruszywa,,355,355
18197,Infiniti,,42,42
256618,Karciane tradycyjne,,6000,6036
251207,XPERIA C3,,0,0
79501,C5,,108,108
120077,Siedlce,,0,0
115006,Pow. nowomiejski,,0,0
122484,Układ moczowo-płciowy,,211,211
119642,Pow. wieluński,,0,0
250943,Lumia 535,,119,119
251038,Pozostałe,,3185,3185
64628,Kieszenie na ulotki,,872,872
120041,Przybyszówka,,0,0
120880,Pow. kozienicki,,0,0
89110,Geografia ogólna,,6000,9775
117824,Pow. bieszczadzki,,0,0
12459,CX,,0,0
10477,Pozostałe,,115,115
45718,Gry akcji,,6000,26342
91242,Kursy,,3603,3603
147277,Okulary,,1644,1644
359,Polska do 1864,,4251,4251
16546,Pozostałe,,379,379
257206,Onesie (kombinezony),,6000,6422
118691,Poznań,,0,0
117553,Milowice,,0,0
113750,Pow. bytowski,,0,0
113108,Pow. ostródzki,,0,0
18221,2107,,2,2
259434,Głośniki,,6000,11072
17236,Gadżety,,47,47
120742,Pow. kamiennogórski,,0,0
120919,Pow. oleski,,0,0
253703,Stelaże podtynkowe,,1908,1908
119667,Pow. wielicki,,1,1
259423,Mate 20 Lite,,468,468
257399,Nawigacje i akcesoria GPS,,4594,4594
122465,"Przeziębienie, grypa",,650,650
18093,Cadillac,,13,13
122322,Bujaki,,241,241
114358,Górzyskowo,,0,0
120171,Józefowiec,,0,0
115563,Płock,,0,0
115953,Skorupy,,0,0
257644,Pozostałe,,151,151
255953,Inne modele,,118,118
112827,Pow. grudziądzki,,0,0
148930,Blendy,,1007,1007
252308,Okulary i gogle,,405,405
93566,Pistolety,,6000,6859
252648,Pozidriv PZ,,93,93
118412,Pow. toruński,,0,0
114069,Nowy Sącz,,0,0
117339,Wieniawka,,0,0
116713,Chwarzno,,0,0
116338,Pow. żyrardowski,,0,0
119897,Pow. gryficki,,0,0
77779,Pozostałe,,164,164
120808,Pow. zamojski,,0,0
253586,Pozostałe,,1736,1736
120381,Kraków,,3,3
6066,Magic: The Gathering,,6000,53999
79419,Pozostałe,,6000,110848
256637,Gotowe,,6000,6019
119543,Pow. legnicki,,0,0
114449,Grudzice,,0,0
67447,Maszynki do mielenia mięsa,,2803,2803
123486,"Noże, skrobaki",,1936,1936
253360,Środki myjące,,6000,11566
47532,Pozostałe,,1,1
74068,Pozostałe,,6000,10627
113324,Pozostałe,,0,0
255987,Przewody,,1905,1905
113018,Pow. suwalski,,0,0
260069,Sprzęt i urządzenia laboratoryjne,,423,423
113813,Pow. starachowicki,,0,0
123585,II (2004-2008),,35,35
253591,Na samochód,,6000,28843
112731,Stoły kuchenne,,6000,10437
76008,Stroje kąpielowe,,6000,142478
89867,Pozostałe,,1102,1102
120125,Pozostałe,,0,0
87874,Koszulki bez rękawów,,6000,6996
119254,Pozostałe,,0,0
89113,Geografia regionalna,,1094,1094
147298,Kolce,,482,482
116980,Pow. strzelecko-drezdenecki,,0,0
19725,K800i,,13,13
90373,Romanistyka,,293,293
67458,Części i akcesoria,,6000,23561
93126,Dla kobiet,,6000,18114
117131,Słupsk,,0,0
113237,Śródmieście,,0,0
260511,Węże prysznicowe,,60,60
4311,Pozostałe,,867,867
117017,Pow. dąbrowski,,0,0
258581,Logiczne,,19,19
118154,Dojlidy,,0,0
26282,Fotografia,,388,388
120854,Pow. gorlicki,,0,0
45594,250 mm,,654,654
